Kilométrage,Année,Boite de vitesses,Carburant,Puissance fiscale,Nombre de portes,Première main,Véhicule dédouané,Importé neuf,Marque et Modèle,Prix
37000,2021,0,1,7,5,1,2019,0,120000.0,120000.0
196000,2006,0,0,8,5,0,2014,0,80000.0,80000.0
94000,2017,0,0,6,5,1,2019,0,93305.36257309941,105000.0
190000,2011,0,0,10,5,1,2019,0,206466.66666666666,160000.0
162000,2013,0,0,5,5,1,2019,0,99000.0,88000.0
138000,2016,1,0,8,5,1,2019,0,245000.0,245000.0
146000,2016,0,0,6,5,0,2019,0,155545.45454545456,130000.0
186000,2015,0,0,9,5,0,2019,0,167615.38461538462,150000.0
174000,2010,0,1,9,3,1,2019,1,88000.0,88000.0
298000,2017,1,0,8,5,1,2019,0,170000.0,170000.0
76000,2021,1,0,9,5,1,2019,0,279225.77419354836,365000.0
99000,2018,0,0,10,5,0,2018,0,150200.0,148000.0
183000,2013,1,0,6,5,0,2017,0,291659.6769823789,170400.0
119000,2009,0,1,7,5,0,2019,0,64000.0,49000.0
133000,2013,0,1,6,5,1,2019,0,53081.818181818184,62000.0
98000,2017,0,1,6,5,0,2019,0,73039.13043478261,74000.0
182000,2013,1,0,9,5,0,2019,0,426333.3333333333,180000.0
150000,2016,1,0,8,5,0,2019,0,291659.6769823789,260000.0
198000,2013,0,0,6,5,0,2019,0,82500.0,80000.0
138000,2016,1,0,8,5,0,2019,0,230000.0,260000.0
144000,2015,0,0,6,5,0,2019,0,149636.36363636365,140000.0
7000,2021,0,0,6,5,1,2019,0,291659.6769823789,155000.0
110400,2016,0,0,5,5,0,2019,0,67012.82051282052,74000.0
200000,2008,0,0,8,5,0,2019,0,89000.0,89000.0
84000,2019,1,0,8,5,1,2019,0,499846.1538461539,390000.0
84000,2019,1,0,8,5,1,2019,0,499846.1538461539,390000.0
79000,2021,1,0,8,5,1,2021,0,258000.0,258000.0
79000,2021,1,0,8,5,1,2021,0,258000.0,258000.0
119000,2017,1,0,8,5,0,2017,0,279476.1904761905,255000.0
119000,2017,1,0,8,5,0,2017,0,279476.1904761905,255000.0
79000,2022,1,2,10,5,0,2022,0,278000.0,278000.0
79000,2022,1,2,10,5,0,2022,0,278000.0,278000.0
21000,2022,0,0,6,5,0,2019,0,180000.0,180000.0
21000,2022,0,0,6,5,0,2019,0,180000.0,180000.0
150000,2017,1,0,8,3,0,2019,0,278000.0,278000.0
330000,2016,0,0,6,5,1,2019,0,102412.16216216216,115000.0
30000,2020,0,0,6,5,1,2019,0,107608.1081081081,130000.0
300000,2011,0,0,9,5,0,2019,0,110000.0,110000.0
39000,2020,1,0,8,5,1,2019,0,162894.73684210525,198000.0
180000,2000,0,0,7,5,0,2019,0,125040.16393442624,47000.0
153000,2016,1,0,8,5,1,2019,0,291659.6769823789,240000.0
143000,2010,0,1,5,5,1,2019,0,58000.0,58000.0
300000,2006,0,0,8,5,0,2019,0,67000.0,52000.0
186000,2015,0,0,8,5,0,2019,0,291659.6769823789,169000.0
160000,2004,1,1,9,5,0,2019,0,59000.0,45000.0
199847,2012,0,0,6,4,0,2019,0,115000.0,115000.0
106000,2019,1,0,7,5,1,2023,0,180607.14285714287,215000.0
120000,2017,0,0,6,5,1,2019,0,158920.0,135000.0
80000,2012,0,1,7,5,0,2019,0,291659.6769823789,55000.0
75000,2019,1,0,8,5,0,2019,0,330000.0,330000.0
122000,2008,0,1,7,5,0,2019,0,38000.0,38000.0
10000,2018,0,1,6,5,1,2019,0,73039.13043478261,83000.0
188000,2015,0,0,6,5,0,2019,0,220000.0,160000.0
37000,2011,0,0,10,2,0,2011,0,170000.0,170000.0
195600,2009,0,0,6,5,0,2019,0,73000.0,73000.0
65000,2016,0,0,6,5,1,2019,0,150000.0,150000.0
126000,2010,0,1,6,5,0,2019,0,48000.0,48000.0
109000,2020,0,0,6,5,0,2020,0,124778.45569620254,118000.0
109000,2020,0,0,6,5,0,2020,0,124778.45569620254,118000.0
74000,2019,0,0,6,5,0,2019,0,132909.0909090909,140000.0
74000,2019,0,0,6,5,0,2019,0,132909.0909090909,140000.0
24000,2023,1,1,9,5,1,2023,0,170000.0,185000.0
24000,2023,1,1,9,5,1,2023,0,170000.0,185000.0
109000,2021,1,0,8,5,1,2021,0,320883.72093023255,380000.0
109000,2021,1,0,8,5,1,2021,0,320883.72093023255,380000.0
269152,2004,0,0,8,4,0,2012,0,85000.0,85000.0
269152,2004,0,0,8,4,0,2012,0,85000.0,85000.0
72500,2017,0,0,6,5,1,2019,0,98000.0,124000.0
118660,2016,0,0,6,5,0,2019,0,152780.64516129033,126000.0
103000,2008,0,1,8,5,1,2019,0,233000.0,79000.0
51000,2021,0,0,6,4,0,2019,0,291659.6769823789,113000.0
34000,2020,0,0,6,5,1,2019,0,170000.0,170000.0
223000,2007,0,0,7,5,0,2019,0,291659.6769823789,72000.0
64000,2022,0,0,5,5,1,2019,0,137000.0,137000.0
76430,2019,0,0,9,3,1,2019,0,215000.0,245000.0
103000,2016,0,0,6,5,0,2019,0,105000.0,105000.0
160000,2013,1,0,9,5,0,2019,1,288559.1397849462,230000.0
175,2016,0,0,8,5,0,2019,0,115960.7843137255,93000.0
175,2016,0,0,8,5,0,2019,0,115960.7843137255,93000.0
160000,2013,1,0,9,5,0,2019,1,288559.1397849462,230000.0
222000,2008,0,0,8,5,0,2016,0,269992.44444444444,130000.0
49000,2021,0,0,6,5,0,2019,0,180000.0,180000.0
127000,2017,0,0,8,5,0,2019,0,90000.0,90000.0
184000,2009,0,0,6,5,0,2019,0,93305.36257309941,54000.0
165000,2013,1,0,8,5,0,2019,0,311222.22222222225,235000.0
100000,2016,1,0,8,5,1,2019,0,260000.0,260000.0
119000,2014,1,0,8,5,1,2019,0,254089.26785714287,205000.0
157000,2013,0,0,6,5,0,2019,0,130000.0,122000.0
170000,2009,0,0,8,5,0,2019,0,168326.92307692306,78000.0
92000,2017,1,0,6,5,1,2019,0,291659.6769823789,167000.0
300000,2008,0,0,8,5,0,2019,0,85000.0,85000.0
158000,2014,1,0,6,5,0,2019,0,288559.1397849462,223000.0
1400,2022,0,0,6,5,1,2019,0,102260.86956521739,155000.0
214000,2008,0,0,5,5,0,2019,0,132614.13043478262,70000.0
94000,2022,1,0,7,5,1,2022,0,165254.54545454544,194000.0
94000,2022,1,0,7,5,1,2022,0,165254.54545454544,194000.0
299000,2014,1,0,8,5,1,2014,0,137000.0,137000.0
299000,2014,1,0,8,5,1,2014,0,137000.0,137000.0
109000,2022,0,0,6,5,0,2022,0,128000.0,137000.0
109000,2022,0,0,6,5,0,2022,0,128000.0,137000.0
48000,2021,1,0,6,5,1,2019,0,291659.6769823789,285000.0
48000,2021,1,0,6,5,1,2019,0,291659.6769823789,285000.0
169000,2014,1,0,9,5,1,2018,0,270000.0,270000.0
69000,2018,1,0,5,5,1,2019,0,291659.6769823789,228000.0
100000,2013,0,1,4,5,0,2019,0,54000.0,50000.0
150000,2017,0,0,10,2,0,2019,0,291659.6769823789,166000.0
114000,2014,0,0,6,5,1,2019,0,102000.0,102000.0
62500,2018,0,0,6,5,1,2019,0,152780.64516129033,165000.0
10000,2018,0,1,8,5,1,2019,0,73039.13043478261,83000.0
100000,2016,0,0,6,5,0,2019,0,155000.0,155000.0
300000,2003,0,0,8,5,0,2012,0,291659.6769823789,65000.0
111000,2015,1,0,9,5,0,2015,0,291659.6769823789,297000.0
94000,2018,1,0,6,5,0,2019,0,182571.42857142858,227000.0
10000,2018,0,1,6,5,0,2019,0,73039.13043478261,83000.0
161000,2014,0,0,8,5,1,2019,0,200000.0,200000.0
180000,2015,0,0,7,5,1,2019,0,141357.14285714287,145000.0
119000,2008,1,1,8,5,0,2019,0,291659.6769823789,5500.0
110000,2017,1,0,8,5,1,2019,0,291659.6769823789,230000.0
149000,2014,0,0,8,5,1,2019,0,167615.38461538462,160000.0
30000,2020,0,0,6,5,1,2019,0,119146.06741573034,135000.0
198000,2014,1,0,8,3,1,2019,0,143000.0,195000.0
16000,2020,0,0,6,5,0,2019,0,107552.5,136000.0
234000,2014,0,0,6,5,1,2019,0,291659.6769823789,115000.0
135000,2016,0,0,6,5,0,2019,0,145000.0,145000.0
36000,2019,0,0,6,5,1,2019,0,291659.6769823789,170000.0
169000,2017,1,0,8,5,0,2017,0,355703.125,287000.0
169000,2017,1,0,8,5,0,2017,0,355703.125,287000.0
119000,2017,1,0,8,5,0,2017,0,279476.1904761905,255000.0
119000,2017,1,0,8,5,0,2017,0,279476.1904761905,255000.0
190000,2005,0,0,6,5,0,2019,0,65000.0,65000.0
190000,2005,0,0,6,5,0,2019,0,65000.0,65000.0
164000,2016,0,0,5,5,1,2019,0,92000.0,92000.0
84300,2019,0,0,6,5,1,2019,0,107552.5,132000.0
86000,2020,0,0,6,5,1,2019,0,291659.6769823789,119000.0
95000,2014,1,0,8,5,0,2019,0,362920.0,220000.0
130000,2016,0,0,6,5,0,2019,0,109000.0,109000.0
200000,2012,0,0,10,2,0,2019,0,214000.0,155000.0
32000,2019,0,0,6,5,1,2019,0,124778.45569620254,135000.0
78000,2018,1,0,8,5,1,2019,0,290000.0,290000.0
109000,2017,1,0,8,3,0,2019,1,470000.0,470000.0
160000,2014,0,0,6,5,0,2019,0,118000.0,118000.0
200000,2015,1,0,8,5,1,2022,0,226148.11111111112,248000.0
100000,2018,0,0,6,5,0,2019,0,126513.51351351352,109000.0
165000,2012,0,0,8,5,0,2019,0,128591.30434782608,113000.0
150000,2016,0,0,8,5,0,2019,0,185928.57142857142,147000.0
140000,2016,0,0,6,5,0,2019,0,291659.6769823789,130000.0
119000,2009,0,1,6,5,0,2019,0,55000.0,55000.0
156,2017,0,0,6,5,1,2019,0,291659.6769823789,177000.0
41000,2019,0,0,6,5,0,2019,0,128454.54545454546,140000.0
2300,2022,1,1,9,2,1,2019,0,270000.0,270000.0
148000,2017,0,0,5,5,0,2019,0,102260.86956521739,87000.0
144345,2010,0,0,9,5,0,2019,0,168326.92307692306,95000.0
170000,2005,0,0,8,6,0,2019,0,57000.0,57000.0
119000,2009,0,1,8,5,0,2019,0,114068.83116883117,50300.0
126000,2017,1,0,6,6,1,2019,0,288087.7192982456,210000.0
126000,2017,1,0,6,6,1,2019,0,288087.7192982456,210000.0
74000,2022,1,1,6,5,0,2022,0,128000.0,129000.0
74000,2022,1,1,6,5,0,2022,0,128000.0,129000.0
94000,2019,0,0,6,5,1,2019,0,139000.0,139000.0
94000,2019,0,0,6,5,1,2019,0,139000.0,139000.0
125000,2018,1,0,9,5,1,2019,0,279476.1904761905,265000.0
125000,2018,1,0,9,5,1,2019,0,279476.1904761905,265000.0
86000,2018,1,0,8,5,0,2019,0,188555.55555555556,160000.0
86000,2018,1,0,8,5,0,2019,0,188555.55555555556,160000.0
119000,2017,0,0,8,5,1,2019,0,165000.0,165000.0
100000,2016,0,0,6,5,1,2019,0,135166.66666666666,160000.0
140000,2012,0,0,8,5,0,2019,0,291659.6769823789,145000.0
234000,2014,0,0,6,5,0,2019,0,129291.66666666667,145000.0
265971,2009,0,0,8,5,0,2014,0,269992.44444444444,135000.0
39000,2018,0,0,8,5,1,2019,0,252716.53543307088,235000.0
220000,2011,0,0,7,5,0,2019,0,111908.45070422535,72000.0
160000,2016,0,0,8,5,1,2019,0,291659.6769823789,195000.0
120000,2017,0,0,7,4,1,2019,0,198166.66666666666,220000.0
119000,2005,0,1,8,5,0,2019,0,291659.6769823789,48000.0
148000,2018,0,0,5,4,0,2019,0,126513.51351351352,105000.0
276000,2009,0,0,10,5,0,2019,0,291659.6769823789,62000.0
52700,2020,1,0,6,5,0,2019,0,291659.6769823789,190000.0
6000,2022,1,0,8,5,1,2019,0,138100.0,250000.0
143000,2004,0,1,6,4,0,2019,0,36000.0,33000.0
104480,2019,0,0,6,5,1,2019,0,154000.0,192000.0
120000,2016,0,0,6,5,0,2019,0,99000.0,124000.0
119000,2005,0,0,8,5,0,2010,0,450833.3333333333,86000.0
165000,2017,1,0,8,5,1,2019,0,291659.6769823789,380000.0
119000,2019,0,0,6,4,0,2019,0,105208.33333333333,105000.0
35000,2018,0,0,6,4,0,2019,0,119146.06741573034,125000.0
90000,2021,0,0,6,5,0,2019,0,110300.0,156000.0
115000,2012,0,1,8,5,0,2019,0,140382.35294117648,95000.0
85000,2021,1,0,9,5,1,2019,0,450000.0,450000.0
68000,2021,0,0,6,4,1,2019,0,291659.6769823789,178000.0
217000,2009,0,0,6,5,0,2019,0,93305.36257309941,65000.0
54000,2020,1,0,6,5,0,2020,0,162600.0,179000.0
54000,2020,1,0,6,5,0,2020,0,162600.0,179000.0
129000,2021,1,0,8,5,0,2021,0,341368.4210526316,215000.0
129000,2021,1,0,8,5,0,2021,0,341368.4210526316,215000.0
248665,2009,0,0,6,5,1,2019,0,125040.16393442624,90000.0
248665,2009,0,0,6,5,1,2019,0,125040.16393442624,90000.0
270000,2002,0,0,7,5,0,2019,0,41375.0,37500.0
135000,2012,0,0,6,4,0,2019,0,291659.6769823789,113000.0
30000,2021,1,0,6,5,1,2019,0,400000.0,400000.0
28090,2023,1,1,9,5,1,2019,0,215000.0,215000.0
177000,2019,1,0,6,5,0,2023,0,300736.84210526315,280000.0
200000,2009,1,0,8,4,0,2019,1,145000.0,145000.0
216000,2014,1,0,6,5,0,2019,0,193687.5,160000.0
100000,2012,0,1,6,5,0,2019,0,291659.6769823789,61000.0
110000,2015,1,0,6,4,0,2019,0,152654.54545454544,160000.0
11000,2016,0,0,6,5,0,2019,0,140485.01204819276,130000.0
90000,2018,1,0,8,5,0,2019,0,250000.0,250000.0
70000,2019,0,0,6,5,1,2019,0,166636.36363636365,170000.0
160000,2010,1,1,11,3,0,2019,0,291659.6769823789,65000.0
67000,2015,0,0,6,5,1,2019,0,98949.15254237287,125000.0
240000,2015,0,0,6,5,1,2019,0,291659.6769823789,143000.0
125000,2015,0,0,6,5,0,2019,0,135411.76470588235,125000.0
124000,2016,0,1,6,5,0,2019,0,119146.06741573034,78000.0
217000,2010,0,0,6,5,0,2019,0,114831.21621621621,65000.0
210000,2008,1,0,8,5,0,2012,0,291659.6769823789,130000.0
123000,2018,0,0,6,5,1,2019,0,170887.37837837837,190000.0
167000,2014,0,0,7,5,1,2019,0,135000.0,135000.0
52000,2021,1,1,8,3,0,2019,0,213170.73170731709,210000.0
200000,2012,1,0,8,5,0,2019,0,340000.0,190000.0
115000,2019,1,0,8,6,1,2019,0,346666.6535947712,390000.0
139000,2019,1,0,8,5,1,2019,0,468867.86666666664,380000.0
139000,2019,1,0,8,5,1,2019,0,468867.86666666664,380000.0
79000,2023,1,0,6,5,1,2023,0,155369.86301369863,275000.0
79000,2023,1,0,6,5,1,2023,0,155369.86301369863,275000.0
213432,2013,0,0,8,4,1,2019,0,117956.52173913043,130000.0
26000,2022,0,0,6,4,1,2019,0,260000.0,280000.0
84000,2012,0,0,6,5,1,2019,0,291659.6769823789,90000.0
84000,2021,1,0,8,5,1,2019,0,450000.0,450000.0
125000,2014,0,0,8,5,0,2019,0,128000.0,128000.0
85000,2016,1,0,5,5,0,2019,0,142000.0,142000.0
170000,2015,0,0,7,5,1,2019,0,128591.30434782608,130000.0
170000,2018,1,0,8,5,1,2019,0,225000.0,225000.0
152000,2014,0,0,8,5,0,2019,0,152000.0,148000.0
185000,2010,0,1,8,5,0,2019,0,114831.21621621621,52000.0
154000,2009,1,0,11,5,0,2019,1,135000.0,135000.0
300000,2007,0,0,8,4,0,2012,0,450833.3333333333,80000.0
168000,2012,0,0,6,5,0,2019,0,152654.54545454544,105000.0
140000,2017,1,0,8,5,0,2019,0,291659.6769823789,176000.0
250000,2007,0,0,8,5,0,2019,0,57211.88461538462,53000.0
150000,2012,0,0,8,5,1,2019,1,130000.0,130000.0
160000,2015,1,0,6,5,0,2019,0,114068.83116883117,105000.0
177931,2013,0,0,6,5,0,2019,0,291659.6769823789,125000.0
121000,2010,0,1,6,5,0,2019,0,53081.818181818184,56000.0
99800,2017,0,0,8,8,1,2019,0,168000.0,168000.0
71000,2022,0,0,9,5,1,2019,0,291659.6769823789,182000.0
74000,2010,0,1,9,5,0,2019,0,125000.0,125000.0
119000,2012,0,0,8,5,0,2019,0,214000.0,245000.0
44000,2023,0,0,6,5,1,2023,0,144526.7767857143,174000.0
44000,2023,0,0,6,5,1,2023,0,144526.7767857143,174000.0
182000,2007,0,0,9,5,0,2019,0,65400.0,78000.0
182000,2007,0,0,9,5,0,2019,0,65400.0,78000.0
46000,2021,1,2,10,5,0,2019,0,220000.0,220000.0
126000,2008,0,1,6,5,0,2019,0,76127.27272727272,62000.0
160000,2017,0,0,8,5,0,2019,0,281719.5034965035,220000.0
134000,2016,1,0,9,5,1,2019,0,260000.0,260000.0
128000,2014,0,1,6,4,0,2019,0,64000.0,82000.0
174000,2013,0,1,8,5,0,2019,0,53081.818181818184,65000.0
190000,2011,0,0,7,5,1,2019,0,117000.0,117000.0
207000,2009,0,0,8,5,0,2012,0,117956.52173913043,125000.0
63000,2017,1,0,6,5,1,2019,0,182571.42857142858,190000.0
14800,2022,1,0,6,5,1,2019,0,140485.01204819276,228000.0
78000,2020,0,0,6,5,0,2019,0,116338.70967741935,120000.0
88000,2018,1,0,6,4,0,2019,0,227000.0,227000.0
160000,2013,1,0,9,5,0,2019,0,291659.6769823789,230000.0
62000,2018,0,0,6,5,0,2019,0,118700.0,115000.0
151000,2018,1,0,8,5,0,2019,0,284142.85714285716,240000.0
177000,2013,0,0,7,5,0,2019,0,125040.16393442624,95000.0
150000,2016,0,0,5,5,0,2019,0,131372.3404255319,106000.0
130000,2011,1,1,11,5,0,2019,0,350000.0,350000.0
262000,2007,0,0,6,5,0,2016,0,291659.6769823789,85000.0
78000,2018,0,0,6,4,0,2019,0,102412.16216216216,118000.0
200000,2012,0,0,6,5,0,2019,0,93305.36257309941,52000.0
157000,2010,0,1,6,5,0,2019,0,81698.86363636363,52000.0
161000,2016,0,0,6,5,1,2019,0,133500.0,88000.0
34000,2023,1,0,8,5,1,2023,0,341368.4210526316,323000.0
34000,2023,1,0,8,5,1,2023,0,341368.4210526316,323000.0
160000,2012,0,0,6,4,0,2019,0,115000.0,115000.0
160000,2012,0,0,6,4,0,2019,0,115000.0,115000.0
110000,2022,1,0,6,4,1,2019,0,265000.0,265000.0
233000,2007,0,1,6,5,0,2019,0,38000.0,39000.0
230000,2008,0,0,8,5,0,2012,0,233000.0,97000.0
199999,2004,0,1,8,5,0,2019,1,41000.0,35000.0
200000,2009,0,0,9,5,1,2014,0,208500.0,75000.0
200000,2014,1,0,8,5,0,2019,0,288559.1397849462,195000.0
270000,2010,0,0,6,6,0,2019,0,102412.16216216216,73000.0
119000,2019,1,0,6,5,0,2019,0,291659.6769823789,175000.0
190000,2017,0,0,6,4,1,2019,0,119146.06741573034,100000.0
59000,2019,0,1,5,5,0,2019,0,76127.27272727272,93000.0
100400,2018,1,0,8,5,0,2019,0,240000.0,240000.0
97000,2008,0,1,8,5,0,2019,0,67012.82051282052,50000.0
105000,2016,0,0,6,5,0,2019,0,110000.0,110000.0
7900,2022,1,0,8,5,1,2022,0,131600.0,300000.0
282000,2012,0,0,6,5,0,2019,0,131642.85714285713,102000.0
144000,2018,1,0,8,5,1,2019,0,291659.6769823789,380000.0
157000,2013,0,0,6,6,0,2019,0,252716.53543307088,117000.0
17800,2022,1,2,9,5,1,2019,0,109432.43243243243,300000.0
93000,2018,1,0,8,5,1,2019,0,449375.0,480000.0
47500,2020,0,0,6,5,1,2019,0,291659.6769823789,182000.0
161910,2007,0,0,8,5,0,2019,0,57500.0,47000.0
160000,2018,0,0,10,5,0,2019,0,291659.6769823789,140000.0
149000,2017,1,0,8,5,0,2019,0,315458.3333333333,255000.0
84000,2021,1,0,6,5,1,2021,0,169111.11111111112,205000.0
84000,2021,1,0,6,5,1,2021,0,169111.11111111112,205000.0
59000,2022,0,0,6,5,0,2022,0,163250.0,167000.0
59000,2022,0,0,6,5,0,2022,0,163250.0,167000.0
300000,2011,1,0,6,5,0,2015,0,193687.5,125000.0
300000,2011,1,0,6,5,0,2015,0,193687.5,125000.0
57000,2014,0,1,7,5,0,2019,0,105208.33333333333,84000.0
43000,2020,1,0,8,5,0,2019,0,360000.0,360000.0
71000,2019,0,0,6,5,0,2019,0,152780.64516129033,160000.0
260000,2000,0,0,9,5,1,2019,0,271947.3157894737,55000.0
16500,2022,0,0,6,4,1,2019,0,93305.36257309941,165000.0
80000,2019,0,1,6,5,1,2019,0,98949.15254237287,150000.0
114000,2013,0,1,7,5,0,2019,0,107608.1081081081,70000.0
84200,2017,0,0,6,5,1,2019,0,291659.6769823789,210000.0
158000,2016,0,0,6,5,0,2019,0,152780.64516129033,118000.0
134000,2017,0,0,6,5,1,2019,0,152780.64516129033,132000.0
150000,2016,0,0,6,5,0,2019,0,125040.16393442624,126000.0
119000,2013,0,0,6,5,0,2019,0,113529.41176470589,120000.0
119000,2012,0,0,8,5,0,2019,0,291659.6769823789,129000.0
110000,2018,1,0,8,5,1,2019,0,291659.6769823789,297000.0
90000,2019,0,0,6,5,1,2019,0,173785.66666666666,165000.0
144000,2008,0,1,7,5,0,2019,0,56000.0,51000.0
88400,2015,1,0,8,5,0,2019,0,426333.3333333333,235000.0
155000,2008,0,1,7,5,0,2019,0,91111.11111111111,54000.0
155000,2017,0,0,6,5,1,2019,0,170887.37837837837,180000.0
210000,2014,0,0,8,4,1,2019,1,173568.6274509804,195000.0
95000,2016,1,0,8,5,0,2019,0,271947.3157894737,300000.0
190000,2006,0,0,8,5,0,2019,1,143681.81818181818,69000.0
63000,2017,0,0,6,5,0,2019,0,119146.06741573034,110000.0
39000,2021,1,2,10,5,1,2021,0,224050.0,235000.0
39000,2021,1,2,10,5,1,2021,0,224050.0,235000.0
9000,2024,1,3,9,5,1,2024,0,305000.0,305000.0
9000,2024,1,3,9,5,1,2024,0,305000.0,305000.0
250000,2006,0,0,8,5,0,2019,0,125492.06349206349,65000.0
250000,2006,0,0,8,5,0,2019,0,125492.06349206349,65000.0
13600,2015,1,0,6,5,0,2019,0,133000.0,133000.0
214000,2013,0,0,6,5,1,2019,0,291659.6769823789,120000.0
160000,2015,0,0,5,5,1,2019,0,291659.6769823789,120000.0
200000,2011,0,0,6,5,1,2019,0,170887.37837837837,120000.0
119000,2009,0,1,8,5,0,2019,0,42000.0,42000.0
140000,2016,1,0,11,5,1,2019,0,196553.1914893617,169000.0
182000,2012,0,0,6,5,0,2019,0,110233.33333333333,90000.0
168000,2012,0,0,6,5,0,2019,0,145000.0,115000.0
250000,2002,1,0,9,5,0,2004,0,88166.66666666667,68000.0
62000,2020,0,0,6,5,0,2019,0,185928.57142857142,220000.0
86000,2017,0,0,8,5,1,2019,1,291659.6769823789,200000.0
138000,2012,1,0,6,5,0,2015,0,99000.0,99000.0
119000,2003,0,0,8,5,0,2019,1,31723.684210526317,37000.0
218000,2012,0,0,7,5,0,2019,0,79500.0,76000.0
76000,2017,0,0,6,5,0,2019,0,291659.6769823789,162000.0
100000,2019,0,0,5,5,0,2019,0,115960.7843137255,85000.0
61000,2016,0,0,6,5,0,2019,1,291659.6769823789,193000.0
205000,2011,0,0,5,5,0,2019,0,79000.0,83000.0
20350,2022,1,2,9,5,1,2019,0,280000.0,285000.0
100000,2005,0,0,8,5,0,2019,1,291659.6769823789,78000.0
44448,2021,0,1,6,5,0,2019,0,93305.36257309941,95000.0
160000,2008,0,1,6,5,0,2019,0,76127.27272727272,57000.0
119000,2005,0,0,8,5,0,2019,0,291659.6769823789,55000.0
210000,2012,0,0,6,5,0,2019,0,131642.85714285713,103000.0
120000,2019,1,0,8,5,1,2019,0,188555.55555555556,170000.0
200000,2009,0,0,8,2,1,2009,0,291659.6769823789,65000.0
155000,2014,0,0,8,3,0,2014,0,1686800.0,140000.0
155000,2014,0,0,8,3,0,2014,0,1686800.0,140000.0
119000,2016,0,0,5,5,0,2019,0,291659.6769823789,115000.0
19000,2009,0,0,6,5,0,2019,0,64000.0,62000.0
250000,2009,0,1,6,5,0,2019,0,81698.86363636363,55000.0
201000,2017,0,0,6,3,1,2019,0,1686800.0,155000.0
52000,2020,1,2,5,5,0,2019,0,200000.0,200000.0
122000,2014,0,0,6,5,0,2019,0,115000.0,115000.0
121000,2014,0,1,7,5,0,2019,0,91111.11111111111,79000.0
124000,2014,0,0,8,5,0,2019,0,130000.0,130000.0
280000,2002,0,0,8,4,0,2019,0,291659.6769823789,55000.0
140000,2014,0,0,6,5,0,2019,0,80000.0,80000.0
124000,2017,1,0,8,5,0,2019,0,143681.81818181818,165000.0
249000,2002,0,0,8,5,0,2019,0,35000.0,32000.0
300000,2008,0,0,8,5,0,2008,0,215000.0,100000.0
22000,2022,1,0,8,5,1,2019,0,291659.6769823789,395000.0
104000,2014,1,0,6,5,0,2019,0,291659.6769823789,129000.0
300000,2002,0,0,6,5,0,2010,0,56000.0,58000.0
300000,2002,0,0,6,3,0,2010,0,56000.0,42000.0
110000,2018,1,0,8,5,1,2019,0,311222.22222222225,350000.0
220000,2009,1,0,8,5,1,2019,0,291659.6769823789,100000.0
80000,2020,0,1,8,5,0,2019,0,101125.0,110000.0
61000,2019,0,0,8,5,1,2019,0,251000.0,290000.0
240000,2009,0,1,7,4,0,2009,0,122752.94117647059,62000.0
68000,2020,0,0,8,5,0,2019,0,178918.9189189189,190000.0
49000,2019,1,0,8,5,1,2019,0,291659.6769823789,360000.0
115000,2016,0,0,8,5,0,2019,0,152654.54545454544,155000.0
52500,2020,1,0,8,5,1,2019,0,291659.6769823789,265000.0
55000,2020,0,0,6,5,0,2019,0,119146.06741573034,140000.0
99000,2019,1,0,6,5,0,2019,0,202512.12121212122,187000.0
99000,2019,1,0,6,5,0,2019,0,202512.12121212122,187000.0
49000,2023,0,0,6,5,1,2023,0,173000.0,172000.0
49000,2023,0,0,6,5,1,2023,0,173000.0,172000.0
169000,2018,1,0,8,5,0,2021,0,211750.0,278000.0
169000,2018,1,0,8,5,0,2021,0,211750.0,278000.0
94000,2015,1,0,9,5,1,2015,1,468867.86666666664,297000.0
94000,2015,1,0,9,5,1,2015,1,468867.86666666664,297000.0
139000,2017,1,0,8,5,0,2017,0,328673.9130434783,278000.0
139000,2017,1,0,8,5,0,2017,0,328673.9130434783,278000.0
170000,2019,0,0,6,5,0,2019,0,102412.16216216216,120000.0
170000,2019,0,0,6,5,0,2019,0,102412.16216216216,120000.0
130000,2017,0,0,6,5,0,2019,0,291659.6769823789,118000.0
95000,2016,1,0,7,5,0,2019,0,110233.33333333333,130000.0
220000,2012,0,0,8,5,0,2019,1,254089.26785714287,128000.0
170000,2012,0,0,6,5,0,2019,0,135411.76470588235,119000.0
9000,2022,0,0,6,5,1,2019,0,102260.86956521739,155000.0
190000,2012,0,0,6,5,0,2019,0,291659.6769823789,57000.0
178000,2011,0,1,6,5,0,2019,0,81698.86363636363,67000.0
114000,2011,0,1,8,5,0,2019,0,39000.0,32000.0
160000,2014,1,0,9,5,0,2022,0,276636.36363636365,270000.0
119000,2017,0,0,6,5,1,2019,0,119146.06741573034,125000.0
215000,2011,0,0,6,5,0,2019,0,125040.16393442624,97000.0
145000,2013,1,0,8,5,0,2019,0,179333.33333333334,130000.0
140000,2018,1,0,9,5,1,2019,0,276636.36363636365,325000.0
84000,2018,0,0,6,5,1,2019,0,291659.6769823789,170000.0
19000,2021,0,0,6,5,0,2019,0,128591.30434782608,168000.0
61000,2015,0,1,6,5,1,2019,0,115000.0,115000.0
188000,2007,0,1,7,5,0,2019,0,91111.11111111111,52000.0
187000,2012,0,0,9,5,0,2019,1,128200.0,147000.0
294000,2009,0,0,8,5,0,2019,0,127479.98,90000.0
150000,2016,1,0,6,5,1,2019,0,155369.86301369863,150000.0
190000,2017,0,0,8,5,1,2021,0,291659.6769823789,213000.0
